time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
5.2,-0.065611212273,-0.0596586460535,0.599268926223,,,2.24317162862e-14,9.13405818199e-28,,,,,2.67243401196e-16,0.026713999576,2.96293198742,8.06763229548e-32
5.3,-0.154914032209,-0.151613123651,0.609819779286,,,2.19528675868e-14,9.76202822175e-28,,,,,2.80765713697e-16,0.0277573064067,2.9632260908,7.07881751802e-32
5.4,-0.542853795553,-0.545272095364,0.629782172531,,,2.16782583777e-14,8.58600969739e-28,,,,,2.86454579019e-16,0.0296201245131,2.96332426013,5.88243481246e-32
5.5,-0.184127850188,-0.187496728445,0.661283122287,,,2.16867433869e-14,6.55047227052e-28,,,,,2.88280372338e-16,0.0323292215753,2.96313463496,4.82820335186e-32
5.6,-0.0548827044405,-0.0516050981944,0.704978824481,,,2.16915839463e-14,4.64952879469e-28,,,,,2.84724216767e-16,0.0355798383096,2.9627197814,3.95202042108e-32
5.7,-0.0260682741917,-0.0206741297392,0.760170802388,,,2.19966408042e-14,3.26429544156e-28,,,,,2.73835732721e-16,0.0388428942213,2.96223500838,3.46295590075e-32
5.8,-0.016205396011,-0.00983796853812,0.826339225384,,,2.21928719947e-14,2.38453248343e-28,,,,,2.70961178604e-16,0.041549097304,2.96185406947,3.29049807362e-32
5.9,-0.0122084738241,-0.00520738149892,0.906465780172,,,2.23197175845e-14,1.88815439217e-28,,,,,2.7614441019e-16,0.0471505616554,2.9617350274,3.22005544926e-32
6,-0.0108444972417,-0.00330616944793,1.01194345666,,,2.23653618005e-14,1.62401955221e-28,,,,,2.66408706153e-16,0.0568450818669,2.96198536198,3.19671335389e-32
6.1,-0.0112099838997,-0.00312341399687,1.16832379276,,,2.23589293171e-14,1.43216667535e-28,,,,,2.60208725936e-16,0.0692746807658,2.96258855831,3.10537953007e-32
6.2,-0.0134676600701,-0.0047376385706,1.42109466612,,,2.20141125905e-14,1.19622390897e-28,,,,,2.72641859171e-16,0.0864818836985,2.96335757848,2.87117523971e-32
